num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,28.662790435607548,821.5555555555555,205.33333333333334,165.0,229.0,33.58901936976164,1128.2222222222224,581.3333333333334,545.0,626.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,28.662790435607548,821.5555555555555,205.33333333333334,165.0,229.0,33.58901936976164,1128.2222222222224,581.3333333333334,545.0,626.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,29.79932885150268,888.0,204.0,162.0,228.0,33.14614105241614,1098.6666666666667,582.0,546.0,626.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,29.79932885150268,888.0,204.0,162.0,228.0,33.14614105241614,1098.6666666666667,582.0,546.0,626.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.0,9.0,227.0,224.0,230.0,40.5,1640.25,583.5,543.0,624.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,2.0,4.0,227.0,225.0,229.0,41.5,1722.25,583.5,542.0,625.0,lablight,dime,53.5 
2,0.8070999999999999,0.6514104099999999,2.0286999999999997,1.2216,2.8358,3.5,12.25,226.5,223.0,230.0,40.0,1600.0,585.0,545.0,625.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.5,12.25,227.5,224.0,231.0,39.5,1560.25,583.5,544.0,623.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.430248109405877,926.0,206.0,163.0,229.0,34.40930106817051,1184.0,582.0,542.0,626.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.430248109405877,926.0,206.0,163.0,229.0,34.40930106817051,1184.0,582.0,542.0,626.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.430248109405877,926.0,206.0,163.0,229.0,34.40930106817051,1184.0,582.0,542.0,626.0,lablight,dime,53.5 
4,0.6525389389722271,0.42580706687500003,1.712425,1.2216,2.8359,31.767711595266032,1009.1875,196.75,165.0,230.0,29.431063521388417,866.1875,580.25,541.0,624.0,lablight,dime,53.5 
4,0.6525147024205662,0.425775436875,1.712475,1.2216,2.8359,32.26743714644843,1041.1875,196.25,164.0,230.0,30.07802353878991,904.6875,581.25,540.0,625.0,lablight,dime,53.5 
3,0.7233552792369735,0.52324286,1.8178999999999998,1.2216,2.8359,30.739045022396013,944.888888888889,205.33333333333334,162.0,230.0,33.48963355361709,1121.5555555555554,583.3333333333334,543.0,625.0,lablight,dime,53.5 
3,0.7233552792369735,0.52324286,1.8178999999999998,1.2216,2.8359,30.739045022396013,944.888888888889,205.33333333333334,162.0,230.0,33.48963355361709,1121.5555555555554,583.3333333333334,543.0,625.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.652170486860395,939.5555555555555,206.33333333333334,163.0,229.0,35.13782387494517,1234.6666666666667,582.0,540.0,626.0,lablight,dime,53.5 
3,0.7233278018221675,0.5232031088888888,1.8178333333333334,1.2216,2.8358,30.652170486860395,939.5555555555555,206.33333333333334,163.0,229.0,35.13782387494517,1234.6666666666667,582.0,540.0,626.0,lablight,dime,53.5 
3,0.7233747131021071,0.5232709755555557,1.8178666666666665,1.2216,2.8359,32.8870119584549,1081.5555555555557,205.33333333333334,159.0,232.0,33.075670817082454,1094.0,582.0,542.0,623.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.0,9.0,228.0,225.0,231.0,41.0,1681.0,583.0,542.0,624.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.5,12.25,227.5,224.0,231.0,40.5,1640.25,583.5,543.0,624.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,4.0,16.0,229.0,225.0,233.0,40.0,1600.0,582.0,542.0,622.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,2.5,6.25,228.5,226.0,231.0,41.5,1722.25,582.5,541.0,624.0,lablight,dime,53.5 
2,0.80715,0.6514911225000001,2.02875,1.2216,2.8359,3.5,12.25,228.5,225.0,232.0,40.5,1640.25,582.5,542.0,623.0,lablight,dime,53.5 
