num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
3,1.1808968973717486,1.3945174822222224,1.8760333333333332,0.2182,2.8795,50.624982853220686,2562.8888888888887,175.66666666666666,114.0,238.0,49.948862738693954,2494.888888888889,527.6666666666666,478.0,596.0,dark,dime,7 
3,1.1808968973717486,1.3945174822222224,1.8760333333333332,0.2182,2.8795,50.624982853220686,2562.8888888888887,175.66666666666666,114.0,238.0,49.948862738693954,2494.888888888889,527.6666666666666,478.0,596.0,dark,dime,7 
3,1.1808968973717486,1.3945174822222224,1.8760333333333332,0.2182,2.8795,47.79353745248642,2284.222222222222,176.66666666666666,117.0,234.0,53.474812347081276,2859.555555555556,526.6666666666666,474.0,600.0,dark,dime,7 
3,1.1808968973717486,1.3945174822222224,1.8760333333333332,0.2182,2.8795,47.79353745248642,2284.222222222222,176.66666666666666,117.0,234.0,53.474812347081276,2859.555555555556,526.6666666666666,474.0,600.0,dark,dime,7 
4,0.8210766814829172,0.674166916875,1.450675,0.2182,2.5305,47.62614828012024,2268.25,159.5,115.0,228.0,52.94336596779619,2803.0,515.0,474.0,606.0,dark,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,47.96352781020178,2300.5,158.0,114.0,229.0,51.402212987380224,2642.1875,515.25,479.0,604.0,dark,dime,7 
4,0.8210438036426558,0.6741129275000001,1.45065,0.2182,2.5304,47.84871994108097,2289.5,158.0,113.0,226.0,53.56771415694345,2869.5,515.0,473.0,607.0,dark,dime,7 
4,1.0338119969317439,1.068767245,1.7888,0.2182,2.8795,48.328950950750006,2335.6875,159.75,114.0,229.0,50.603853608198655,2560.75,519.5,472.0,604.0,dark,dime,7 
3,1.1808870460613732,1.3944942155555555,1.8760333333333332,0.2182,2.8794,47.779586529070016,2282.888888888889,172.33333333333334,113.0,230.0,52.689868307125444,2776.2222222222226,530.6666666666666,479.0,603.0,dark,dime,7 
3,1.1808870460613732,1.3944942155555555,1.8760333333333332,0.2182,2.8794,47.779586529070016,2282.888888888889,172.33333333333334,113.0,230.0,52.689868307125444,2776.2222222222226,530.6666666666666,479.0,603.0,dark,dime,7 
5,0.9305805039866245,0.8659800744000001,1.73644,0.2182,2.8795,46.555773004000265,2167.44,152.4,114.0,231.0,47.0233984309939,2211.2,511.0,472.0,602.0,dark,dime,7 
5,0.9305634387831924,0.8659483136000002,1.73642,0.2182,2.8795,45.176985291185595,2040.9599999999998,151.2,114.0,228.0,48.25101035211594,2328.16,512.2,474.0,606.0,dark,dime,7 
4,1.0338320426935896,1.0688086925000002,1.78875,0.2181,2.8795,48.8127800888251,2382.6875,158.75,112.0,231.0,49.892384188370876,2489.25,519.5,477.0,603.0,dark,dime,7 
4,0.82111420795161,0.6742285425,1.45065,0.2181,2.5305,49.907414278842374,2490.75,159.5,114.0,234.0,50.53897011218175,2554.1875,512.75,477.0,600.0,dark,dime,7 
3,0.9467737744572354,0.8963805800000001,1.4252,0.2181,2.5305,47.779586529070016,2282.8888888888887,176.33333333333334,117.0,234.0,56.45253660278596,3186.8888888888887,520.3333333333334,476.0,600.0,dark,dime,7 
3,0.9467737744572354,0.8963805800000001,1.4252,0.2181,2.5305,47.779586529070016,2282.8888888888887,176.33333333333334,117.0,234.0,56.45253660278596,3186.8888888888887,520.3333333333334,476.0,600.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,49.02607016226729,2403.555555555555,175.33333333333334,114.0,234.0,52.76994093863159,2784.6666666666665,528.0,475.0,600.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,49.02607016226729,2403.555555555555,175.33333333333334,114.0,234.0,52.76994093863159,2784.6666666666665,528.0,475.0,600.0,dark,dime,7 
3,1.180962165166842,1.3946716355555557,1.8760333333333332,0.2181,2.8795,46.77843757782235,2188.222222222222,174.33333333333334,114.0,228.0,56.50368719532086,3192.6666666666665,529.0,472.0,606.0,dark,dime,7 
