num objects,r std,r var,r mean,r min,r max,snr std,snr var,snr mean,snr min,snr max,noise std,noise var,noise mean,noise min,noise max,enviroment,object,height
6,0.9861609786608541,0.9725134758333334,1.51245,0.2181,2.8795,41.97519108552892,1761.9166666666667,148.5,113.0,225.0,50.50632523643835,2550.888888888889,527.3333333333334,474.0,610.0,lablight,dime,7 
4,1.207706839427516,1.45855581,1.5052,0.2181,2.8795,42.561719890060836,1811.5,165.0,113.0,227.0,52.88903478037768,2797.25,547.5,476.0,609.0,lablight,dime,7 
5,0.8491508285340125,0.7210571295999999,1.09072,0.2181,2.5305,43.002325518511206,1849.2,156.0,113.0,228.0,52.40381665489643,2746.1600000000003,532.8,478.0,608.0,lablight,dime,7 
4,0.9339009486423064,0.872170981875,1.167075,0.2181,2.5305,42.87408891160254,1838.1875,168.25,113.0,232.0,52.92447448959697,2801.0,538.0,481.0,603.0,lablight,dime,7 
4,0.9593433848210973,0.92033973,1.2216,0.2181,2.5305,41.16050898616294,1694.1875,171.75,115.0,230.0,61.10799865811349,3734.1875,530.75,467.0,605.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,25.0,625.0,201.0,176.0,226.0,66.0,4356.0,543.0,477.0,609.0,lablight,dime,7 
4,0.9593649862669577,0.9203811768749999,1.221575,0.2181,2.5305,38.970341286675946,1518.6875,170.25,115.0,222.0,63.47981962797311,4029.6875,528.25,465.0,613.0,lablight,dime,7 
3,1.051341352748954,1.1053186400000001,1.0471000000000001,0.2181,2.5305,21.013223349965983,441.5555555555556,191.33333333333334,175.0,221.0,57.563491516373084,3313.555555555556,552.3333333333334,476.0,615.0,lablight,dime,7 
3,1.051341352748954,1.1053186400000001,1.0471000000000001,0.2181,2.5305,21.013223349965983,441.5555555555556,191.33333333333334,175.0,221.0,57.563491516373084,3313.555555555556,552.3333333333334,476.0,615.0,lablight,dime,7 
5,1.084459759327196,1.1760529696000002,1.55318,0.2181,2.8795,42.9073420290747,1841.0400000000002,162.4,112.0,222.0,53.35691145484341,2846.96,526.2,471.0,614.0,lablight,dime,7 
6,0.8579215439395117,0.7360293755555555,1.1343333333333334,0.2181,2.5305,37.10233595521087,1376.5833333333333,163.5,113.0,217.0,58.9566695878328,3475.8888888888887,530.3333333333334,465.0,618.0,lablight,dime,7 
6,0.9925304693056027,0.9851167325,1.5851499999999998,0.2181,2.8794,42.567593307585526,1812.0,156.0,116.0,227.0,57.60907528814844,3318.805555555555,514.8333333333334,462.0,609.0,lablight,dime,7 
6,1.0803541313692777,1.1671650491666667,1.35975,0.2181,2.8795,40.352612472222084,1628.3333333333333,166.0,116.0,232.0,53.434539391670626,2855.25,531.5,463.0,604.0,lablight,dime,7 
4,0.9593433848210973,0.92033973,1.2216,0.2181,2.5305,43.18781656902789,1865.1875,179.25,113.0,234.0,57.87270513808733,3349.25,523.5,465.0,602.0,lablight,dime,7 
4,0.9593786296348278,0.920407355,1.2216,0.2181,2.5305,39.515819616958474,1561.5,182.0,120.0,230.0,62.24698787893274,3874.6875,521.75,459.0,606.0,lablight,dime,7 
5,1.0844632995173233,1.176060648,1.5532,0.2181,2.8795,43.38939962709786,1882.64,170.4,118.0,230.0,58.14327132179613,3380.6400000000003,519.4,456.0,606.0,lablight,dime,7 
5,0.883263069758948,0.7801536504000002,1.32634,0.2181,2.5305,43.17128675404521,1863.7599999999998,170.8,122.0,233.0,62.44357452933008,3899.2,509.0,457.0,603.0,lablight,dime,7 
5,1.0844811618465302,1.1760993904,1.55316,0.2181,2.8795,44.16514462786237,1950.56,165.2,114.0,227.0,55.59856113246097,3091.2,525.0,465.0,609.0,lablight,dime,7 
6,0.7964449749075925,0.6343245980555555,1.3233833333333334,0.2181,2.5305,45.29042086603106,2051.222222222222,159.33333333333334,115.0,232.0,52.86066590575643,2794.25,511.5,459.0,603.0,lablight,dime,7 
3,1.051341352748954,1.1053186400000001,1.0471000000000001,0.2181,2.5305,26.71246067953223,713.5555555555555,187.33333333333334,157.0,222.0,60.53832578531462,3664.8888888888887,554.3333333333334,471.0,613.0,lablight,dime,7 
3,1.051341352748954,1.1053186400000001,1.0471000000000001,0.2181,2.5305,26.71246067953223,713.5555555555555,187.33333333333334,157.0,222.0,60.53832578531462,3664.8888888888887,554.3333333333334,471.0,613.0,lablight,dime,7 
4,0.9593786296348278,0.920407355,1.2216,0.2181,2.5305,38.019731719200756,1445.5,173.0,118.0,222.0,66.70832032063167,4450.0,528.0,460.0,614.0,lablight,dime,7 
6,0.7306902051029104,0.5339081758333333,1.38885,0.2181,2.5305,39.266893038396724,1541.888888888889,145.66666666666666,118.0,214.0,54.23610933276424,2941.555555555556,504.6666666666667,461.0,622.0,lablight,dime,7 
5,1.0844386776577088,1.1760072456000001,1.55322,0.2182,2.8795,39.79246159764435,1583.44,156.6,113.0,218.0,58.17353350106903,3384.1600000000008,529.8,468.0,617.0,lablight,dime,7 
2,1.1562,1.33679844,1.3743,0.2181,2.5305,22.0,484.0,202.0,180.0,224.0,68.0,4624.0,543.0,475.0,611.0,lablight,dime,7 
3,0.9599993368053266,0.9215987266666669,1.4979000000000002,0.2182,2.5304,45.46060565661952,2066.6666666666665,178.0,118.0,228.0,66.98424358674873,4486.888888888889,512.3333333333334,462.0,607.0,lablight,dime,7 
3,0.9599993368053266,0.9215987266666669,1.4979000000000002,0.2182,2.5304,45.46060565661952,2066.6666666666665,178.0,118.0,228.0,66.98424358674873,4486.888888888889,512.3333333333334,462.0,607.0,lablight,dime,7 
2,1.15615,1.3366828225,1.37435,0.2182,2.5305,25.0,625.0,207.0,182.0,232.0,65.0,4225.0,538.0,473.0,603.0,lablight,dime,7 
4,0.8210766814829172,0.674166916875,1.450675,0.2182,2.5305,51.92301994298868,2696.0,161.0,113.0,237.0,49.078381187647174,2408.6875,513.75,475.0,598.0,lablight,dime,7 
5,0.7437763819858763,0.5532033064,1.50956,0.2182,2.5305,51.96922166051749,2700.8,154.0,113.0,240.0,48.09823281576985,2313.4399999999996,501.6,463.0,595.0,lablight,dime,7 
6,0.7964066270163475,0.6342635155555556,1.3234333333333332,0.2182,2.5305,43.43833432452134,1886.888888888889,154.33333333333334,114.0,228.0,53.63042254375983,2876.222222222222,515.3333333333334,463.0,607.0,lablight,dime,7 
3,0.9467737744572354,0.8963805800000001,1.4252,0.2181,2.5305,49.80629143659129,2480.6666666666665,177.0,116.0,238.0,53.493509471295255,2861.555555555555,521.6666666666666,478.0,597.0,lablight,dime,7 
3,0.9467737744572354,0.8963805800000001,1.4252,0.2181,2.5305,49.80629143659129,2480.6666666666665,177.0,116.0,238.0,53.493509471295255,2861.555555555555,521.6666666666666,478.0,597.0,lablight,dime,7 
3,1.051341352748954,1.1053186400000001,1.0471000000000001,0.2181,2.5305,31.11269837220809,968.0,197.0,175.0,241.0,46.77843757782235,2188.222222222222,540.3333333333334,480.0,594.0,lablight,dime,7 
3,1.051341352748954,1.1053186400000001,1.0471000000000001,0.2181,2.5305,31.11269837220809,968.0,197.0,175.0,241.0,46.77843757782235,2188.222222222222,540.3333333333334,480.0,594.0,lablight,dime,7 
